s,o,h,l,c,v,date,psar,PosDI,NegDI,ADX
,601.16,601.16,601.16,601.16,0.0,2009-10-22,617.6786014373793,36.88614444322361,63.1138555567764,40.173197196507374
,599.22,599.22,599.22,599.22,0.0,2009-10-25,615.7477412936413,33.18392411763262,66.8160758823674,38.86498811015285
,595.33,595.33,595.33,595.33,0.0,2009-10-26,614.0099671642772,26.51386205307934,73.48613794692068,40.486445666890546
,590.44,590.44,590.44,590.44,0.0,2009-10-27,611.7683711045639,20.149713820367985,79.85028617963202,44.32927100536524
,585.04,585.04,585.04,585.04,0.0,2009-10-28,608.782399149925,15.135013187784574,84.86498681221542,49.409411529178364
,578.19,578.19,578.19,578.19,0.0,2009-10-29,604.983615285937,10.852400731062271,89.14759926893773,55.18656893091778
,567.06,567.06,567.06,567.06,0.0,2009-11-01,600.1607645344684,6.8917294578096255,93.10827054219037,61.39256336161037
,567.27,567.27,567.27,567.27,0.0,2009-11-02,593.5406116275747,7.686319623599301,92.3136803764007,66.03952283984857
,571.58,571.58,571.58,571.58,0.0,2009-11-03,588.2444893020597,24.26717939519137,75.73282060480864,63.124746513802314
,581.55,581.55,581.55,581.55,0.0,2009-11-04,584.0075914416477,50.15480350850097,49.845196491499024,50.56171861444224
,584.64,584.64,584.64,584.64,0.0,2009-11-05,567.06,55.9838017610926,44.016198238907414,42.84289559599083
,587.21,587.21,587.21,587.21,0.0,2009-11-08,567.4115999999999,60.75511893162873,39.24488106837128,38.57636404944416
,583.1,583.1,583.1,583.1,0.0,2009-11-09,568.2035359999999,49.93464186386816,50.06535813613184,30.887234494008066
,580.23,580.23,580.23,580.23,0.0,2009-11-10,568.9637945599999,43.21631199718852,56.783688002811495,27.423262796331052
,576.8,576.8,576.8,576.8,0.0,2009-11-11,569.6936427775998,35.98380718124175,64.01619281875826,27.545087364568143
,565.86,565.86,565.86,565.86,0.0,2009-11-12,587.21,21.583015522750497,78.41698447724951,33.40286368255432
,566.94,566.94,566.94,566.94,0.0,2009-11-15,586.783,25.273394418456196,74.72660558154381,36.61293317866098
,561.82,561.82,561.82,561.82,0.0,2009-11-16,586.36454,19.76213453655469,80.2378654634453,41.38549272830691
,564.98,564.98,564.98,564.98,0.0,2009-11-17,585.3827584000001,31.316972974165314,68.68302702583469,40.5816049929794
,562.22,562.22,562.22,562.22,0.0,2009-11-18,584.440248064,27.062172651199578,72.93782734880043,41.64041493390369
,563.01,563.01,563.01,563.01,0.0,2009-11-19,583.53543814144,30.44333615050066,69.55666384949934,41.13499748692269
,562.11,562.11,562.11,562.11,0.0,2009-11-22,582.6668206157824,28.558090505469963,71.44190949453004,41.484761787350166
,549.03,549.03,549.03,549.03,0.0,2009-11-23,581.8329477911511,13.439127163958137,86.56087283604185,47.81215856429688
,543.41,543.41,543.41,543.41,0.0,2009-11-24,579.864770923682,10.46387395322752,89.53612604677248,54.0641772701465
,541.55,541.55,541.55,541.55,0.0,2009-11-25,576.9483892497875,9.585917088041839,90.41408291195816,59.41697498090046
,534.32,534.32,534.32,534.32,0.0,2009-11-26,573.4085503248087,6.809742676271742,93.19025732372825,64.80968291421168
,528.89,528.89,528.89,528.89,0.0,2009-11-30,568.7179242858317,5.3540569847966895,94.64594301520331,69.70612353745067
,521.77,521.77,521.77,521.77,0.0,2009-12-01,563.1420148858152,3.9648810492819777,96.03511895071802,74.17894641024773
,517.45,517.45,517.45,517.45,0.0,2009-12-03,556.5224925040848,3.312948439158686,96.6870515608413,78.01797775253472
,519.16,519.16,519.16,519.16,0.0,2009-12-06,549.4894438533495,10.5872975628824,89.4127024371176,78.1794631768748
,524.18,524.18,524.18,524.18,0.0,2009-12-07,543.7223439597466,29.932038788271452,70.06796121172853,70.57075502619126
,530.35,530.35,530.35,530.35,0.0,2009-12-08,538.9933220469923,47.41204086472515,52.58795913527485,57.49178767506295
,537.57,537.57,537.57,537.57,0.0,2009-12-09,517.45,61.47144148907013,38.528558510929855,50.58200673567842
,545.66,545.66,545.66,545.66,0.0,2009-12-10,517.8524,71.96815791335261,28.03184208664738,49.25286855388378
,553.4,553.4,553.4,553.4,0.0,2009-12-13,518.964704,78.85692266662086,21.143077333379146,50.94506390975537
,554.54,554.54,554.54,554.54,0.0,2009-12-14,521.03082176,79.77211847251122,20.227881527488783,52.66489851680878
,548.61,548.61,548.61,548.61,0.0,2009-12-15,523.7115560192,62.25130903034174,37.74869096965826,47.032442425583724
,542.1,542.1,542.1,542.1,0.0,2009-12-16,526.177831537664,47.834208135987396,52.16579186401261,38.49227068607202
,539.21,539.21,539.21,539.21,0.0,2009-12-17,528.4468050146509,42.38683298592679,57.61316701407322,33.8390833544869
,538.68,538.68,538.68,538.68,0.0,2009-12-20,530.5342606134788,41.30844368771419,58.69155631228581,30.547889208503847
,536.93,536.93,536.93,536.93,0.0,2009-12-21,532.4547197644005,37.382982070375206,62.61701792962479,29.485118538652994
,543.57,543.57,543.57,543.57,0.0,2009-12-23,534.2215421832484,56.836822648917064,43.16317735108293,26.322823890489225
,545.66,545.66,545.66,545.66,0.0,2009-12-24,535.8470188085885,61.53825484693301,38.461745153066985,25.673561051164587
,545.27,545.27,545.27,545.27,0.0,2009-12-27,537.3424573039014,60.013520414543855,39.98647958545613,24.544257006749213
,545.73,545.73,545.73,545.73,0.0,2009-12-28,538.7182607195892,61.42275558118777,38.577244418812214,24.20450783787448
,547.41,547.41,547.41,547.41,0.0,2009-12-29,539.9839998620221,66.76927958861029,33.23072041138969,26.071318105743707
,548.11,548.11,548.11,548.11,0.0,2009-12-31,541.1484798730603,69.00650451372235,30.993495486277638,28.45965629008391
,546.96,546.96,546.96,546.96,0.0,2010-01-03,542.2198014832155,60.624839359021465,39.37516064097853,27.017660775675715
,540.12,540.12,540.12,540.12,0.0,2010-01-04,554.54,31.856784788734245,68.14321521126575,28.871414705046874
,536.18,536.18,536.18,536.18,0.0,2010-01-05,554.2515999999999,23.744084174546753,76.25591582545324,33.599498094218795
,536.63,536.63,536.63,536.63,0.0,2010-01-06,553.528736,26.4192697042147,73.58073029578532,36.31189059368916
,535.81,535.81,535.81,535.81,0.0,2010-01-07,552.83478656,24.46436469602678,75.53563530397322,39.26376659654061
,535.41,535.41,535.41,535.41,0.0,2010-01-10,551.8132993664,23.40820610646044,76.59179389353957,42.04773083464831
,534.34,534.34,534.34,534.34,0.0,2010-01-11,550.501035417088,20.45538788738787,79.54461211261214,45.4560295127635
,532.26,532.26,532.26,532.26,0.0,2010-01-12,548.8849318753793,15.6563965826745,84.34360341732551,50.102264977141
,530.81,530.81,530.81,530.81,0.0,2010-01-13,546.8899400503337,12.998946678556036,87.00105332144396,54.88223331029038
,530.96,530.96,530.96,530.96,0.0,2010-01-14,544.638748443287,14.867484987322907,85.1325150126771,57.958792653303135
,528.9,528.9,528.9,528.9,0.0,2010-01-17,542.7027236612269,10.862551429431603,89.1374485705684,62.02201355086986
,524.19,524.19,524.19,524.19,0.0,2010-01-18,540.4942878754306,6.137460215752895,93.86253978424712,67.16262675439472
,522.05,522.05,522.05,522.05,0.0,2010-01-19,537.5595160578531,4.921591253806804,95.0784087461932,71.76146490199305
,520.42,520.42,520.42,520.42,0.0,2010-01-20,534.4576128462825,4.140601461870736,95.85939853812927,75.75293133684616
,516.77,516.77,516.77,516.77,0.0,2010-01-24,531.6500902770259,2.8671030835565823,97.13289691644343,79.4555038360543
,516.82,516.82,516.82,516.82,0.0,2010-01-25,528.6740722216207,3.3759735534166433,96.62402644658336,82.21401364747678
,513.71,513.71,513.71,513.71,0.0,2010-01-26,526.2932577772965,2.3988581281161574,97.60114187188384,84.81166766673496
,511.7,511.7,511.7,511.7,0.0,2010-01-27,523.7766062218373,1.944243699579656,98.05575630042036,87.07163665355611
,515.24,515.24,515.24,515.24,0.0,2010-01-28,521.3612849774698,30.810762534249708,69.1892374657503,77.33300430914501
,512.34,512.34,512.34,512.34,0.0,2010-01-31,519.4290279819759,23.674044633012553,76.32595536698744,72.39678559411098
,510.1,510.1,510.1,510.1,0.0,2010-02-01,517.8832223855807,19.347176084839294,80.6528239151607,70.17855804135306
,507.02,507.02,507.02,507.02,0.0,2010-02-02,516.3265779084645,14.722384984294163,85.27761501570583,70.25389243936478
,502.79,502.79,502.79,502.79,0.0,2010-02-03,514.4652623267716,10.438678384667668,89.56132161533232,72.02764259762475
,501.4,501.4,501.4,501.4,0.0,2010-02-04,512.1302098614173,9.324278107320323,90.67572189267968,73.89240283517168
,497.34,497.34,497.34,497.34,0.0,2010-02-07,509.9841678891338,6.709186941247601,93.29081305875239,76.43024749163831
,489.4,489.4,489.4,489.4,0.0,2010-02-08,507.455334311307,3.9802762890102352,96.01972371098977,79.55208747770655
,479.73,479.73,479.73,479.73,0.0,2010-02-09,503.8442674490456,2.4581649306391005,97.5418350693609,82.6584040099096
,492.88,492.88,492.88,492.88,0.0,2010-02-10,499.0214139592365,40.88529904033366,59.11470095966634,69.77260359179422
,497.24,497.24,497.24,497.24,0.0,2010-02-11,479.73,49.182491963227484,50.81750803677253,56.14508608814439
,493.02,493.02,493.02,493.02,0.0,2010-02-15,480.0802,42.04302733745734,57.95697266254266,48.09885793553258
,486.82,486.82,486.82,486.82,0.0,2010-02-16,480.42339599999997,33.193864531925065,66.80613546807493,45.20154053565604
,485.82,485.82,485.82,485.82,0.0,2010-02-17,480.75972807999995,31.842615901281786,68.15738409871823,43.42418606801211
,485.14,485.14,485.14,485.14,0.0,2010-02-18,481.08933351839994,30.77765917389724,69.22234082610275,42.42828518485079
,497.86,497.86,497.86,497.86,0.0,2010-03-01,481.4123468480319,61.15487465586741,38.84512534413259,38.4045780102276
,503.12,503.12,503.12,503.12,0.0,2010-03-02,482.07025297411064,68.33712680643494,31.662873193565062,38.058513130756054
,517.0,517.0,517.0,517.0,0.0,2010-03-03,483.333237795664,80.33204107849431,19.66795892150568,42.57962693600257
,514.04,514.04,514.04,514.04,0.0,2010-03-04,486.02657877201085,72.9637583620309,27.036241637969084,43.24920489361442
,504.52,504.52,504.52,504.52,0.0,2010-03-07,488.50445247025,53.30683225036302,46.69316774963698,35.92209681503674
,500.71,500.71,500.71,500.71,0.0,2010-03-09,490.78409627263,46.97572153167982,53.02427846832018,29.947388839357462
,489.61,489.61,489.61,489.61,0.0,2010-03-10,517.0,32.79239307496915,67.20760692503084,30.84095384149831
,486.25,486.25,486.25,486.25,0.0,2010-03-11,516.4522,29.43018904515013,70.56981095484986,32.900687455138595
,481.19,481.19,481.19,481.19,0.0,2010-03-14,515.244112,24.668923497477113,75.33107650252289,36.45298056512003
,480.49,480.49,480.49,480.49,0.0,2010-03-16,513.20086528,23.99756563958329,76.00243436041671,39.56335819626271
,477.62,477.62,477.62,477.62,0.0,2010-03-17,510.5839960576,21.060186769946842,78.93981323005316,43.226611849031435
,475.8,475.8,475.8,475.8,0.0,2010-03-18,507.28759645184005,19.19751122559937,80.80248877440063,46.9022849889854
,472.82,472.82,472.82,472.82,0.0,2010-03-22,503.5090848776192,16.255007292450525,83.74499270754947,51.01982507420811
,469.17,469.17,469.17,469.17,0.0,2010-03-23,499.21261299475253,13.165460428304396,86.83453957169561,55.549675888044725
,466.09,466.09,466.09,466.09,0.0,2010-03-25,494.40579491559214,10.966811609782376,89.03318839021762,60.05301606652283
,459.87,459.87,459.87,459.87,0.0,2010-03-28,489.30895183078553,7.7145783335364175,92.28542166646359,64.95658151980369
,454.43,454.43,454.43,454.43,0.0,2010-03-29,483.4211614646284,5.825818349334233,94.17418165066577,69.63493787610926
,443.73,443.73,443.73,443.73,0.0,2010-03-30,477.62292917170276,3.636707217726666,96.36329278227333,74.25326741379675
,443.17,443.17,443.17,443.17,0.0,2010-03-31,470.8443433373622,3.5494529738741525,96.45054702612586,77.98283274148773
,452.46,452.46,452.46,452.46,0.0,2010-04-01,465.30947466988977,35.59341424817422,64.40658575182579,68.1489004939205
,458.13,458.13,458.13,458.13,0.0,2010-04-04,460.8815797359118,48.61718527050786,51.382814729492154,55.07224628693325
,455.26,455.26,455.26,455.26,0.0,2010-04-05,458.13,43.10253316287756,56.897466837122444,46.81678376439557
,449.49,449.49,449.49,449.49,0.0,2010-04-06,458.13,33.54133049389002,66.45866950610998,44.03689481396045
,443.89,443.89,443.89,443.89,0.0,2010-04-07,455.26,26.4289902178946,73.5710097821054,44.65791976401052
,446.03,446.03,446.03,446.03,0.0,2010-04-08,452.842,33.19562738135485,66.80437261864516,42.44808485866648
,443.54,443.54,443.54,443.54,0.0,2010-04-11,450.9076,29.278954314918998,70.72104568508101,42.24688616096559
,443.66,443.66,443.66,443.66,0.0,2010-04-12,449.36008,29.778069881233144,70.22193011876686,41.88628097627922
,444.76,444.76,444.76,444.76,0.0,2010-04-13,448.12206399999997,35.031877989369306,64.96812201063071,39.49627358527565
,449.04,449.04,449.04,449.04,0.0,2010-04-15,443.17,52.36534871250521,47.6346512874948,32.54315835322261
,446.05,446.05,446.05,446.05,0.0,2010-04-18,443.2874,42.47048399809114,57.52951600190887,29.04633308334163
,441.73,441.73,441.73,441.73,0.0,2010-04-19,449.04,31.664560347590363,68.33543965240963,30.571242327637158
,438.64,438.64,438.64,438.64,0.0,2010-04-20,448.8938,25.796217706414925,74.20378229358508,34.13850677954376
,426.54,426.54,426.54,426.54,0.0,2010-04-21,448.483648,13.526058963695492,86.4739410363045,41.90038183815681
,426.57,426.57,426.57,426.57,0.0,2010-04-22,447.16702912,13.65334640491455,86.34665359508543,48.05896690855963
,423.41,423.41,423.41,423.41,0.0,2010-04-25,445.9294073728,11.436783568998676,88.56321643100131,53.87246009924824
,415.47,415.47,415.47,415.47,0.0,2010-04-26,444.127854782976,7.5745342526807615,92.42546574731924,60.06815437832629
,407.6,407.6,407.6,407.6,0.0,2010-04-27,441.2620693046784,5.340163639734142,94.65983636026586,65.91845804676737
,405.45,405.45,405.45,405.45,0.0,2010-04-28,437.222620988117,4.851460103315153,95.14853989668485,70.79418239608783
,419.28,419.28,419.28,419.28,0.0,2010-04-29,432.7744540497806,45.18594851667952,54.81405148332048,58.560966510198455
,413.02,413.02,413.02,413.02,0.0,2010-05-09,428.94903048281134,36.44474053783459,63.5552594621654,52.27087699302492
,418.77,418.77,418.77,418.77,0.0,2010-05-10,425.65916621521774,47.995542654806556,52.004457345193444,42.61848453249731
,431.56,431.56,431.56,431.56,0.0,2010-05-11,405.45,65.45307239134945,34.546927608650556,40.27601658253763
,449.08,449.08,449.08,449.08,0.0,2010-05-12,405.9722,78.06263925423242,21.937360745767574,43.44586896772307
,457.81,457.81,457.81,457.81,0.0,2010-05-13,407.696512,82.12613162898862,17.873868371011365,47.60714782577391
,440.54,440.54,440.54,440.54,0.0,2010-05-16,410.70332128,56.32640058860312,43.673599411396864,40.616278496060374
,440.34,440.34,440.34,440.34,0.0,2010-05-17,413.5297220032,56.071410696361745,43.92858930363824,34.921587075393
,448.6,448.6,448.6,448.6,0.0,2010-05-18,416.186538683008,64.39300212659258,35.6069978734074,33.69447051095143
,454.12,454.12,454.12,454.12,0.0,2010-05-19,418.68394636202754,69.25778374140542,30.742216258594567,34.65868990532332
,461.99,461.99,461.99,461.99,0.0,2010-05-20,421.0315095803059,75.27738878460487,24.72261121539511,37.837907438100615
,462.57,462.57,462.57,462.57,0.0,2010-05-23,424.30818881388143,75.71544143438582,24.28455856561415,40.55650252423483
,462.63,462.63,462.63,462.63,0.0,2010-05-24,428.1343699324933,75.77095530812585,24.229044691874133,42.75358414263821
,482.44,482.44,482.44,482.44,0.0,2010-05-25,432.2738455405941,87.5329120980739,12.46708790192609,49.21603215334013
,479.4,479.4,479.4,479.4,0.0,2010-05-26,439.2971071649109,80.07622371991056,19.923776280089445,51.403315210636336
,506.35,506.35,506.35,506.35,0.0,2010-05-30,445.33711216182337,89.75111892367728,10.248881076322716,57.02309973797999
,490.08,490.08,490.08,490.08,0.0,2010-05-31,455.0991742159316,65.68201682369656,34.31798317630345,51.89128651986262
,479.98,479.98,479.98,479.98,0.0,2010-06-01,463.29930634138253,54.3682072626893,45.6317927373107,43.26031212096582
,480.48,480.48,480.48,480.48,0.0,2010-06-02,470.1874173267613,54.84947180240809,45.150528197591896,36.548038417735896
,482.34,482.34,482.34,482.34,0.0,2010-06-03,475.9734305544795,56.960233438871185,43.0397665611288,32.0225241097372
,478.64,478.64,478.64,478.64,0.0,2010-06-06,506.35,51.028422599587856,48.97157740041215,26.0293883276249
,478.61,478.61,478.61,478.61,0.0,2010-06-07,505.79580000000004,50.97462051811643,49.02537948188357,21.213358869346493
,482.76,482.76,482.76,482.76,0.0,2010-06-08,504.70836800000006,58.534438512371025,41.465561487628975,20.384462500425606
,486.6,486.6,486.6,486.6,0.0,2010-06-09,503.6644332800001,64.8106155604243,35.1893844395757,22.231816224510204
,484.82,484.82,484.82,484.82,0.0,2010-06-10,502.66225594880007,59.58493457593818,40.415065424061815,21.619426809983434
,480.62,480.62,480.62,480.62,0.0,2010-06-13,501.70016571084807,48.13725702999742,51.862742970002564,18.040638635987776
,476.69,476.69,476.69,476.69,0.0,2010-06-14,500.77655908241417,39.30482903524242,60.69517096475756,18.71057929469325
,475.65,475.65,475.65,475.65,0.0,2010-06-15,499.3313655374693,37.05574776211422,62.944252237885756,20.14616433090891
,475.17,475.17,475.17,475.17,0.0,2010-06-16,497.43685629447174,35.87154193400093,64.12845806599906,21.768314691126754
,474.63,474.63,474.63,474.63,0.0,2010-06-17,495.2101706650246,34.328801746903814,65.67119825309616,23.683131054139874
,474.99,474.99,474.99,474.99,0.0,2010-06-20,492.74055018522165,36.60098832032616,63.39901167967381,24.30610951518143
,468.61,468.61,468.61,468.61,0.0,2010-06-21,490.56728416299507,20.719804079671533,79.28019592032845,31.156965980276528
,470.4,470.4,470.4,470.4,0.0,2010-06-22,487.49326438017573,31.190610726012174,68.8093892739878,32.449328493816346
,467.6,467.6,467.6,467.6,0.0,2010-06-23,484.84960736695115,24.78899783961458,75.2110021603854,36.04386365920725
,463.45,463.45,463.45,463.45,0.0,2010-06-24,482.089670188239,17.95982950805027,82.04017049194971,41.65115912414569
,459.52,459.52,459.52,459.52,0.0,2010-06-28,478.73452955435596,13.543248795727546,86.45675120427244,47.903627781025534
,455.48,455.48,455.48,455.48,0.0,2010-06-29,474.89162364348476,10.291246916216961,89.70875308378302,54.20640345833365
,455.75,455.75,455.75,455.75,0.0,2010-06-30,471.0092989147878,12.05537313210303,87.94462686789696,58.5429735138257
